0.133961	0.0351195	0.541
0.176045	0.0351195	0.541
0.218129	0.0351195	0.541
0.260213	0.0351195	0.541
0.302297	0.0351195	0.541
0.344381	0.0351195	0.541
0.386465	0.0351195	0.541
0.0077081	0.0598976	0.541
0.0497922	0.0598976	0.541
0.0918764	0.0598976	0.541
0.133961	0.0598976	0.541
0.176045	0.0598976	0.541
0.218129	0.0598976	0.541
0.260213	0.0598976	0.541
0.302297	0.0598976	0.541
0.344381	0.0598976	0.541
0.386465	0.0598976	0.541
0.0077081	0.0846756	0.541
0.0497922	0.0846756	0.541
0.0918764	0.0846756	0.541
0.133961	0.0846756	0.541
0.176045	0.0846756	0.541
0.218129	0.0846756	0.541
0.260213	0.0846756	0.541
0.302297	0.0846756	0.541
0.344381	0.0846756	0.541
0.386465	0.0846756	0.541
0.0077081	-0.138327	0.5844
0.0497922	-0.138327	0.5844
0.0918764	-0.138327	0.5844
0.133961	-0.138327	0.5844
0.176045	-0.138327	0.5844
0.218129	-0.138327	0.5844
0.260213	-0.138327	0.5844
0.302297	-0.138327	0.5844
0.344381	-0.138327	0.5844
0.386465	-0.138327	0.5844
0.0077081	-0.113549	0.5844
0.0497922	-0.113549	0.5844
0.0918764	-0.113549	0.5844
0.133961	-0.113549	0.5844
0.176045	-0.113549	0.5844
0.218129	-0.113549	0.5844
0.260213	-0.113549	0.5844
0.302297	-0.113549	0.5844
0.344381	-0.113549	0.5844
0.386465	-0.113549	0.5844
0.0077081	-0.0887708	0.5844
0.0497922	-0.0887708	0.5844
0.0918764	-0.0887708	0.5844
0.133961	-0.0887708	0.5844
0.176045	-0.0887708	0.5844
0.218129	-0.0887708	0.5844
0.260213	-0.0887708	0.5844
0.302297	-0.0887708	0.5844
0.344381	-0.0887708	0.5844
0.386465	-0.0887708	0.5844
0.0077081	-0.0639927	0.5844
0.0497922	-0.0639927	0.5844
0.0918764	-0.0639927	0.5844
0.133961	-0.0639927	0.5844
0.176045	-0.0639927	0.5844
0.218129	-0.0639927	0.5844
0.260213	-0.0639927	0.5844
0.302297	-0.0639927	0.5844
0.344381	-0.0639927	0.5844
0.386465	-0.0639927	0.5844
0.0077081	-0.0392147	0.5844
0.0497922	-0.0392147	0.5844
0.0918764	-0.0392147	0.5844
0.133961	-0.0392147	0.5844
0.176045	-0.0392147	0.5844
0.218129	-0.0392147	0.5844
0.260213	-0.0392147	0.5844
0.302297	-0.0392147	0.5844
0.344381	-0.0392147	0.5844
0.386465	-0.0392147	0.5844
0.0077081	-0.0144366	0.5844
0.0497922	-0.0144366	0.5844
0.0918764	-0.0144366	0.5844
0.133961	-0.0144366	0.5844
0.176045	-0.0144366	0.5844
0.218129	-0.0144366	0.5844
0.260213	-0.0144366	0.5844
0.302297	-0.0144366	0.5844
0.344381	-0.0144366	0.5844
0.386465	-0.0144366	0.5844
0.0077081	0.0103415	0.5844
0.0497922	0.0103415	0.5844
0.0918764	0.0103415	0.5844
0.133961	0.0103415	0.5844
0.176045	0.0103415	0.5844
0.218129	0.0103415	0.5844
0.260213	0.0103415	0.5844
0.302297	0.0103415	0.5844
0.344381	0.0103415	0.5844
0.386465	0.0103415	0.5844
0.0077081	0.0351195	0.5844
0.0497922	0.0351195	0.5844
0.0918764	0.0351195	0.5844
0.133961	0.0351195	0.5844
0.176045	0.0351195	0.5844
0.218129	0.0351195	0.5844
0.260213	0.0351195	0.5844
0.302297	0.0351195	0.5844
0.344381	0.0351195	0.5844
0.386465	0.0351195	0.5844
0.0077081	0.0598976	0.5844
0.0497922	0.0598976	0.5844
0.0918764	0.0598976	0.5844
0.133961	0.0598976	0.5844
0.176045	0.0598976	0.5844
0.218129	0.0598976	0.5844
0.260213	0.0598976	0.5844
0.302297	0.0598976	0.5844
0.344381	0.0598976	0.5844
0.386465	0.0598976	0.5844
0.0077081	0.0846756	0.5844
0.0497922	0.0846756	0.5844
0.0918764	0.0846756	0.5844
0.133961	0.0846756	0.5844
0.176045	0.0846756	0.5844
0.218129	0.0846756	0.5844
0.260213	0.0846756	0.5844
0.302297	0.0846756	0.5844
0.344381	0.0846756	0.5844
0.386465	0.0846756	0.5844
0.0077081	-0.138327	0.6278
0.0497922	-0.138327	0.6278
0.0918764	-0.138327	0.6278
0.133961	-0.138327	0.6278
0.176045	-0.138327	0.6278
0.218129	-0.138327	0.6278
0.260213	-0.138327	0.6278
0.302297	-0.138327	0.6278
0.344381	-0.138327	0.6278
0.386465	-0.138327	0.6278
0.0077081	-0.113549	0.6278
0.0497922	-0.113549	0.6278
0.0918764	-0.113549	0.6278
0.133961	-0.113549	0.6278
0.176045	-0.113549	0.6278
0.218129	-0.113549	0.6278
0.260213	-0.113549	0.6278
0.302297	-0.113549	0.6278
0.344381	-0.113549	0.6278
0.386465	-0.113549	0.6278
0.0077081	-0.0887708	0.6278
0.0497922	-0.0887708	0.6278
0.0918764	-0.0887708	0.6278
0.133961	-0.0887708	0.6278
0.176045	-0.0887708	0.6278
0.218129	-0.0887708	0.6278
0.260213	-0.0887708	0.6278
0.302297	-0.0887708	0.6278
0.344381	-0.0887708	0.6278
0.386465	-0.0887708	0.6278
0.0077081	-0.0639927	0.6278
0.0497922	-0.0639927	0.6278
0.0918764	-0.0639927	0.6278
0.133961	-0.0639927	0.6278
0.176045	-0.0639927	0.6278
0.218129	-0.0639927	0.6278
0.260213	-0.0639927	0.6278
0.302297	-0.0639927	0.6278
0.344381	-0.0639927	0.6278
0.386465	-0.0639927	0.6278
0.0077081	-0.0392147	0.6278
0.0497922	-0.0392147	0.6278
0.0918764	-0.0392147	0.6278
0.133961	-0.0392147	0.6278
0.176045	-0.0392147	0.6278
0.218129	-0.0392147	0.6278
0.260213	-0.0392147	0.6278
0.302297	-0.0392147	0.6278
0.344381	-0.0392147	0.6278
0.386465	-0.0392147	0.6278
0.0077081	-0.0144366	0.6278
0.0497922	-0.0144366	0.6278
0.0918764	-0.0144366	0.6278
0.133961	-0.0144366	0.6278
0.176045	-0.0144366	0.6278
0.218129	-0.0144366	0.6278
0.260213	-0.0144366	0.6278
0.302297	-0.0144366	0.6278
0.344381	-0.0144366	0.6278
0.386465	-0.0144366	0.6278
0.0077081	0.0103415	0.6278
0.0497922	0.0103415	0.6278
0.0918764	0.0103415	0.6278
0.133961	0.0103415	0.6278
0.176045	0.0103415	0.6278
0.218129	0.0103415	0.6278
0.260213	0.0103415	0.6278
0.302297	0.0103415	0.6278
0.344381	0.0103415	0.6278
0.386465	0.0103415	0.6278
0.0077081	0.0351195	0.6278
0.0497922	0.0351195	0.6278
0.0918764	0.0351195	0.6278
0.133961	0.0351195	0.6278
0.176045	0.0351195	0.6278
0.218129	0.0351195	0.6278
0.260213	0.0351195	0.6278
0.302297	0.0351195	0.6278
0.344381	0.0351195	0.6278
0.386465	0.0351195	0.6278
0.0077081	0.0598976	0.6278
0.0497922	0.0598976	0.6278
0.0918764	0.0598976	0.6278
0.133961	0.0598976	0.6278
0.176045	0.0598976	0.6278
0.218129	0.0598976	0.6278
0.260213	0.0598976	0.6278
0.302297	0.0598976	0.6278
0.344381	0.0598976	0.6278
0.386465	0.0598976	0.6278
0.0077081	0.0846756	0.6278
0.0497922	0.0846756	0.6278
0.0918764	0.0846756	0.6278
0.133961	0.0846756	0.6278
0.176045	0.0846756	0.6278
0.218129	0.0846756	0.6278
0.260213	0.0846756	0.6278
0.302297	0.0846756	0.6278
0.344381	0.0846756	0.6278
0.386465	0.0846756	0.6278
0.0077081	-0.138327	0.6712
0.0497922	-0.138327	0.6712
0.0918764	-0.138327	0.6712
0.133961	-0.138327	0.6712
0.176045	-0.138327	0.6712
0.218129	-0.138327	0.6712
0.260213	-0.138327	0.6712
0.302297	-0.138327	0.6712
0.344381	-0.138327	0.6712
0.386465	-0.138327	0.6712
0.0077081	-0.113549	0.6712
0.0497922	-0.113549	0.6712
0.0918764	-0.113549	0.6712
0.133961	-0.113549	0.6712
0.176045	-0.113549	0.6712
0.218129	-0.113549	0.6712
0.260213	-0.113549	0.6712
0.302297	-0.113549	0.6712
0.344381	-0.113549	0.6712
0.386465	-0.113549	0.6712
0.0077081	-0.0887708	0.6712
0.0497922	-0.0887708	0.6712
0.0918764	-0.0887708	0.6712
0.133961	-0.0887708	0.6712
0.176045	-0.0887708	0.6712
0.218129	-0.0887708	0.6712
0.260213	-0.0887708	0.6712
0.302297	-0.0887708	0.6712
0.344381	-0.0887708	0.6712
0.386465	-0.0887708	0.6712
0.0077081	-0.0639927	0.6712
0.0497922	-0.0639927	0.6712
0.0918764	-0.0639927	0.6712
0.133961	-0.0639927	0.6712
0.176045	-0.0639927	0.6712
0.218129	-0.0639927	0.6712
0.260213	-0.0639927	0.6712
0.302297	-0.0639927	0.6712
0.344381	-0.0639927	0.6712
0.386465	-0.0639927	0.6712
0.0077081	-0.0392147	0.6712
0.0497922	-0.0392147	0.6712
0.0918764	-0.0392147	0.6712
0.133961	-0.0392147	0.6712
0.176045	-0.0392147	0.6712
0.218129	-0.0392147	0.6712
0.260213	-0.0392147	0.6712
0.302297	-0.0392147	0.6712
0.344381	-0.0392147	0.6712
0.386465	-0.0392147	0.6712
0.0077081	-0.0144366	0.6712
0.0497922	-0.0144366	0.6712
0.0918764	-0.0144366	0.6712
0.133961	-0.0144366	0.6712
0.176045	-0.0144366	0.6712
0.218129	-0.0144366	0.6712
0.260213	-0.0144366	0.6712
0.302297	-0.0144366	0.6712
0.344381	-0.0144366	0.6712
0.386465	-0.0144366	0.6712
0.0077081	0.0103415	0.6712
0.0497922	0.0103415	0.6712
0.0918764	0.0103415	0.6712
0.133961	0.0103415	0.6712
0.176045	0.0103415	0.6712
0.218129	0.0103415	0.6712
0.260213	0.0103415	0.6712
0.302297	0.0103415	0.6712
0.344381	0.0103415	0.6712
0.386465	0.0103415	0.6712
0.0077081	0.0351195	0.6712
0.0497922	0.0351195	0.6712
0.0918764	0.0351195	0.6712
0.133961	0.0351195	0.6712
0.176045	0.0351195	0.6712
0.218129	0.0351195	0.6712
0.260213	0.0351195	0.6712
0.302297	0.0351195	0.6712
0.344381	0.0351195	0.6712
0.386465	0.0351195	0.6712
0.0077081	0.0598976	0.6712
0.0497922	0.0598976	0.6712
0.0918764	0.0598976	0.6712
0.133961	0.0598976	0.6712
0.176045	0.0598976	0.6712
0.218129	0.0598976	0.6712
0.260213	0.0598976	0.6712
0.302297	0.0598976	0.6712
0.344381	0.0598976	0.6712
0.386465	0.0598976	0.6712
0.0077081	0.0846756	0.6712
0.0497922	0.0846756	0.6712
0.0918764	0.0846756	0.6712
0.133961	0.0846756	0.6712
0.176045	0.0846756	0.6712
0.218129	0.0846756	0.6712
0.260213	0.0846756	0.6712
0.302297	0.0846756	0.6712
0.344381	0.0846756	0.6712
0.386465	0.0846756	0.6712
0.0077081	-0.138327	0.7146
0.0497922	-0.138327	0.7146
0.0918764	-0.138327	0.7146
0.133961	-0.138327	0.7146
0.176045	-0.138327	0.7146
0.218129	-0.138327	0.7146
0.260213	-0.138327	0.7146
0.302297	-0.138327	0.7146
0.344381	-0.138327	0.7146
0.386465	-0.138327	0.7146
0.0077081	-0.113549	0.7146
0.0497922	-0.113549	0.7146
0.0918764	-0.113549	0.7146
0.133961	-0.113549	0.7146
0.176045	-0.113549	0.7146
0.218129	-0.113549	0.7146
0.260213	-0.113549	0.7146
0.302297	-0.113549	0.7146
0.344381	-0.113549	0.7146
0.386465	-0.113549	0.7146
0.0077081	-0.0887708	0.7146
0.0497922	-0.0887708	0.7146
0.0918764	-0.0887708	0.7146
0.133961	-0.0887708	0.7146
0.176045	-0.0887708	0.7146
0.218129	-0.0887708	0.7146
0.260213	-0.0887708	0.7146
0.302297	-0.0887708	0.7146
0.344381	-0.0887708	0.7146
0.386465	-0.0887708	0.7146
0.0077081	-0.0639927	0.7146
0.0497922	-0.0639927	0.7146
0.0918764	-0.0639927	0.7146
0.133961	-0.0639927	0.7146
0.176045	-0.0639927	0.7146
0.218129	-0.0639927	0.7146
0.260213	-0.0639927	0.7146
0.302297	-0.0639927	0.7146
0.344381	-0.0639927	0.7146
0.386465	-0.0639927	0.7146
0.0077081	-0.0392147	0.7146
0.0497922	-0.0392147	0.7146
0.0918764	-0.0392147	0.7146
0.133961	-0.0392147	0.7146
0.176045	-0.0392147	0.7146
0.218129	-0.0392147	0.7146
0.260213	-0.0392147	0.7146
0.302297	-0.0392147	0.7146
0.344381	-0.0392147	0.7146
0.386465	-0.0392147	0.7146
0.0077081	-0.0144366	0.7146
0.0497922	-0.0144366	0.7146
0.0918764	-0.0144366	0.7146
0.133961	-0.0144366	0.7146
0.176045	-0.0144366	0.7146
0.218129	-0.0144366	0.7146
0.260213	-0.0144366	0.7146
0.302297	-0.0144366	0.7146
0.344381	-0.0144366	0.7146
0.386465	-0.0144366	0.7146
0.0077081	0.0103415	0.7146
0.0497922	0.0103415	0.7146
0.0918764	0.0103415	0.7146
0.133961	0.0103415	0.7146
0.176045	0.0103415	0.7146
0.218129	0.0103415	0.7146
0.260213	0.0103415	0.7146
0.302297	0.0103415	0.7146
0.344381	0.0103415	0.7146
0.386465	0.0103415	0.7146
0.0077081	0.0351195	0.7146
0.0497922	0.0351195	0.7146
0.0918764	0.0351195	0.7146
0.133961	0.0351195	0.7146
0.176045	0.0351195	0.7146
0.218129	0.0351195	0.7146
0.260213	0.0351195	0.7146
0.302297	0.0351195	0.7146
0.344381	0.0351195	0.7146
0.386465	0.0351195	0.7146
0.0077081	0.0598976	0.7146
0.0497922	0.0598976	0.7146
0.0918764	0.0598976	0.7146
0.133961	0.0598976	0.7146
0.176045	0.0598976	0.7146
0.218129	0.0598976	0.7146
0.260213	0.0598976	0.7146
0.302297	0.0598976	0.7146
0.344381	0.0598976	0.7146
0.386465	0.0598976	0.7146
0.0077081	0.0846756	0.7146
0.0497922	0.0846756	0.7146
0.0918764	0.0846756	0.7146
0.133961	0.0846756	0.7146
0.176045	0.0846756	0.7146
0.218129	0.0846756	0.7146
0.260213	0.0846756	0.7146
0.302297	0.0846756	0.7146
0.344381	0.0846756	0.7146
0.386465	0.0846756	0.7146
0.0077081	-0.138327	0.758
0.0497922	-0.138327	0.758
0.0918764	-0.138327	0.758
0.133961	-0.138327	0.758
0.176045	-0.138327	0.758
0.218129	-0.138327	0.758
0.260213	-0.138327	0.758
0.302297	-0.138327	0.758
0.344381	-0.138327	0.758
0.386465	-0.138327	0.758
0.0077081	-0.113549	0.758
0.0497922	-0.113549	0.758
0.0918764	-0.113549	0.758
0.133961	-0.113549	0.758
0.176045	-0.113549	0.758
0.218129	-0.113549	0.758
0.260213	-0.113549	0.758
0.302297	-0.113549	0.758
0.344381	-0.113549	0.758
0.386465	-0.113549	0.758
0.0077081	-0.0887708	0.758
0.0497922	-0.0887708	0.758
0.0918764	-0.0887708	0.758
0.133961	-0.0887708	0.758
0.176045	-0.0887708	0.758
0.218129	-0.0887708	0.758
0.260213	-0.0887708	0.758
0.302297	-0.0887708	0.758
0.344381	-0.0887708	0.758
0.386465	-0.0887708	0.758
0.0077081	-0.0639927	0.758
0.0497922	-0.0639927	0.758
0.0918764	-0.0639927	0.758
0.133961	-0.0639927	0.758
0.176045	-0.0639927	0.758
0.218129	-0.0639927	0.758
0.260213	-0.0639927	0.758
0.302297	-0.0639927	0.758
0.344381	-0.0639927	0.758
0.386465	-0.0639927	0.758
0.0077081	-0.0392147	0.758
0.0497922	-0.0392147	0.758
0.0918764	-0.0392147	0.758
0.133961	-0.0392147	0.758
0.176045	-0.0392147	0.758
0.218129	-0.0392147	0.758
0.260213	-0.0392147	0.758
0.302297	-0.0392147	0.758
0.344381	-0.0392147	0.758
0.386465	-0.0392147	0.758
0.0077081	-0.0144366	0.758
0.0497922	-0.0144366	0.758
0.0918764	-0.0144366	0.758
0.133961	-0.0144366	0.758
0.176045	-0.0144366	0.758
0.218129	-0.0144366	0.758
0.260213	-0.0144366	0.758
0.302297	-0.0144366	0.758
0.344381	-0.0144366	0.758
0.386465	-0.0144366	0.758
0.0077081	0.0103415	0.758
0.0497922	0.0103415	0.758
0.0918764	0.0103415	0.758
0.133961	0.0103415	0.758
0.176045	0.0103415	0.758
0.218129	0.0103415	0.758
0.260213	0.0103415	0.758
0.302297	0.0103415	0.758
0.344381	0.0103415	0.758
0.386465	0.0103415	0.758
0.0077081	0.0351195	0.758
0.0497922	0.0351195	0.758
0.0918764	0.0351195	0.758
0.133961	0.0351195	0.758
0.176045	0.0351195	0.758
0.218129	0.0351195	0.758
0.260213	0.0351195	0.758
0.302297	0.0351195	0.758
0.344381	0.0351195	0.758
0.386465	0.0351195	0.758
0.0077081	0.0598976	0.758
0.0497922	0.0598976	0.758
0.0918764	0.0598976	0.758
0.133961	0.0598976	0.758
0.176045	0.0598976	0.758
0.218129	0.0598976	0.758
0.260213	0.0598976	0.758
0.302297	0.0598976	0.758
0.344381	0.0598976	0.758
0.386465	0.0598976	0.758
0.0077081	0.0846756	0.758
0.0497922	0.0846756	0.758
0.0918764	0.0846756	0.758
0.133961	0.0846756	0.758
0.176045	0.0846756	0.758
0.218129	0.0846756	0.758
0.260213	0.0846756	0.758
0.302297	0.0846756	0.758
0.344381	0.0846756	0.758
0.386465	0.0846756	0.758
0.0077081	-0.138327	0.8014
0.0497922	-0.138327	0.8014
0.0918764	-0.138327	0.8014
0.133961	-0.138327	0.8014
0.176045	-0.138327	0.8014
0.218129	-0.138327	0.8014
0.260213	-0.138327	0.8014
0.302297	-0.138327	0.8014
0.344381	-0.138327	0.8014
0.386465	-0.138327	0.8014
0.0077081	-0.113549	0.8014
0.0497922	-0.113549	0.8014
0.0918764	-0.113549	0.8014
0.133961	-0.113549	0.8014
0.176045	-0.113549	0.8014
0.218129	-0.113549	0.8014
0.260213	-0.113549	0.8014
0.302297	-0.113549	0.8014
0.344381	-0.113549	0.8014
0.386465	-0.113549	0.8014
0.0077081	-0.0887708	0.8014
0.0497922	-0.0887708	0.8014
0.0918764	-0.0887708	0.8014
0.133961	-0.0887708	0.8014
0.176045	-0.0887708	0.8014
0.218129	-0.0887708	0.8014
0.260213	-0.0887708	0.8014
0.302297	-0.0887708	0.8014
0.344381	-0.0887708	0.8014
0.386465	-0.0887708	0.8014
0.0077081	-0.0639927	0.8014
0.0497922	-0.0639927	0.8014
0.0918764	-0.0639927	0.8014
0.133961	-0.0639927	0.8014
0.176045	-0.0639927	0.8014
0.218129	-0.0639927	0.8014
0.260213	-0.0639927	0.8014
0.302297	-0.0639927	0.8014
0.344381	-0.0639927	0.8014
0.386465	-0.0639927	0.8014
0.0077081	-0.0392147	0.8014
0.0497922	-0.0392147	0.8014
0.0918764	-0.0392147	0.8014
0.133961	-0.0392147	0.8014
0.176045	-0.0392147	0.8014
0.218129	-0.0392147	0.8014
0.260213	-0.0392147	0.8014
0.302297	-0.0392147	0.8014
0.344381	-0.0392147	0.8014
0.386465	-0.0392147	0.8014
0.0077081	-0.0144366	0.8014
0.0497922	-0.0144366	0.8014
0.0918764	-0.0144366	0.8014
0.133961	-0.0144366	0.8014
0.176045	-0.0144366	0.8014
0.218129	-0.0144366	0.8014
0.260213	-0.0144366	0.8014
0.302297	-0.0144366	0.8014
0.344381	-0.0144366	0.8014
0.386465	-0.0144366	0.8014
0.0077081	0.0103415	0.8014
0.0497922	0.0103415	0.8014
0.0918764	0.0103415	0.8014
0.133961	0.0103415	0.8014
0.176045	0.0103415	0.8014
0.218129	0.0103415	0.8014
0.260213	0.0103415	0.8014
0.302297	0.0103415	0.8014
0.344381	0.0103415	0.8014
0.386465	0.0103415	0.8014
0.0077081	0.0351195	0.8014
0.0497922	0.0351195	0.8014
0.0918764	0.0351195	0.8014
0.133961	0.0351195	0.8014
0.176045	0.0351195	0.8014
0.218129	0.0351195	0.8014
0.260213	0.0351195	0.8014
0.302297	0.0351195	0.8014
0.344381	0.0351195	0.8014
0.386465	0.0351195	0.8014
0.0077081	0.0598976	0.8014
0.0497922	0.0598976	0.8014
0.0918764	0.0598976	0.8014
0.133961	0.0598976	0.8014
0.176045	0.0598976	0.8014
0.218129	0.0598976	0.8014
0.260213	0.0598976	0.8014
0.302297	0.0598976	0.8014
0.344381	0.0598976	0.8014
0.386465	0.0598976	0.8014
0.0077081	0.0846756	0.8014
0.0497922	0.0846756	0.8014
0.0918764	0.0846756	0.8014
0.133961	0.0846756	0.8014
0.176045	0.0846756	0.8014
0.218129	0.0846756	0.8014
0.260213	0.0846756	0.8014
0.302297	0.0846756	0.8014
0.344381	0.0846756	0.8014
0.386465	0.0846756	0.8014
0.0077081	-0.138327	0.8448
0.0497922	-0.138327	0.8448
0.0918764	-0.138327	0.8448
0.133961	-0.138327	0.8448
0.176045	-0.138327	0.8448
0.218129	-0.138327	0.8448
0.260213	-0.138327	0.8448
0.302297	-0.138327	0.8448
0.344381	-0.138327	0.8448
0.386465	-0.138327	0.8448
0.0077081	-0.113549	0.8448
0.0497922	-0.113549	0.8448
0.0918764	-0.113549	0.8448
0.133961	-0.113549	0.8448
0.176045	-0.113549	0.8448
0.218129	-0.113549	0.8448
0.260213	-0.113549	0.8448
0.302297	-0.113549	0.8448
0.344381	-0.113549	0.8448
0.386465	-0.113549	0.8448
0.0077081	-0.0887708	0.8448
0.0497922	-0.0887708	0.8448
0.0918764	-0.0887708	0.8448
0.133961	-0.0887708	0.8448
0.176045	-0.0887708	0.8448
0.218129	-0.0887708	0.8448
0.260213	-0.0887708	0.8448
0.302297	-0.0887708	0.8448
0.344381	-0.0887708	0.8448
0.386465	-0.0887708	0.8448
0.0077081	-0.0639927	0.8448
0.0497922	-0.0639927	0.8448
0.0918764	-0.0639927	0.8448
0.133961	-0.0639927	0.8448
0.176045	-0.0639927	0.8448
0.218129	-0.0639927	0.8448
0.260213	-0.0639927	0.8448
0.302297	-0.0639927	0.8448
0.344381	-0.0639927	0.8448
0.386465	-0.0639927	0.8448
0.0077081	-0.0392147	0.8448
0.0497922	-0.0392147	0.8448
0.0918764	-0.0392147	0.8448
0.133961	-0.0392147	0.8448
0.176045	-0.0392147	0.8448
0.218129	-0.0392147	0.8448
0.260213	-0.0392147	0.8448
0.302297	-0.0392147	0.8448
0.344381	-0.0392147	0.8448
0.386465	-0.0392147	0.8448
0.0077081	-0.0144366	0.8448
0.0497922	-0.0144366	0.8448
0.0918764	-0.0144366	0.8448
0.133961	-0.0144366	0.8448
0.176045	-0.0144366	0.8448
0.218129	-0.0144366	0.8448
0.260213	-0.0144366	0.8448
0.302297	-0.0144366	0.8448
0.344381	-0.0144366	0.8448
0.386465	-0.0144366	0.8448
0.0077081	0.0103415	0.8448
0.0497922	0.0103415	0.8448
0.0918764	0.0103415	0.8448
0.133961	0.0103415	0.8448
0.176045	0.0103415	0.8448
0.218129	0.0103415	0.8448
0.260213	0.0103415	0.8448
0.302297	0.0103415	0.8448
0.344381	0.0103415	0.8448
0.386465	0.0103415	0.8448
0.0077081	0.0351195	0.8448
0.0497922	0.0351195	0.8448
0.0918764	0.0351195	0.8448
0.133961	0.0351195	0.8448
0.176045	0.0351195	0.8448
0.218129	0.0351195	0.8448
0.260213	0.0351195	0.8448
0.302297	0.0351195	0.8448
0.344381	0.0351195	0.8448
0.386465	0.0351195	0.8448
0.0077081	0.0598976	0.8448
0.0497922	0.0598976	0.8448
0.0918764	0.0598976	0.8448
0.133961	0.0598976	0.8448
0.176045	0.0598976	0.8448
0.218129	0.0598976	0.8448
0.260213	0.0598976	0.8448
0.302297	0.0598976	0.8448
0.344381	0.0598976	0.8448
0.386465	0.0598976	0.8448
0.0077081	0.0846756	0.8448
0.0497922	0.0846756	0.8448
0.0918764	0.0846756	0.8448
0.133961	0.0846756	0.8448
0.176045	0.0846756	0.8448
0.218129	0.0846756	0.8448
0.260213	0.0846756	0.8448
0.302297	0.0846756	0.8448
0.344381	0.0846756	0.8448
0.386465	0.0846756	0.8448
0.0077081	-0.138327	0.8882
0.0497922	-0.138327	0.8882
0.0918764	-0.138327	0.8882
0.133961	-0.138327	0.8882
0.176045	-0.138327	0.8882
0.218129	-0.138327	0.8882
0.260213	-0.138327	0.8882
0.302297	-0.138327	0.8882
0.344381	-0.138327	0.8882
0.386465	-0.138327	0.8882
0.0077081	-0.113549	0.8882
0.0497922	-0.113549	0.8882
0.0918764	-0.113549	0.8882
0.133961	-0.113549	0.8882
0.176045	-0.113549	0.8882
0.218129	-0.113549	0.8882
0.260213	-0.113549	0.8882
0.302297	-0.113549	0.8882
0.344381	-0.113549	0.8882
0.386465	-0.113549	0.8882
0.0077081	-0.0887708	0.8882
0.0497922	-0.0887708	0.8882
0.0918764	-0.0887708	0.8882
0.133961	-0.0887708	0.8882
0.176045	-0.0887708	0.8882
0.218129	-0.0887708	0.8882
0.260213	-0.0887708	0.8882
0.302297	-0.0887708	0.8882
0.344381	-0.0887708	0.8882
0.386465	-0.0887708	0.8882
0.0077081	-0.0639927	0.8882
0.0497922	-0.0639927	0.8882
0.0918764	-0.0639927	0.8882
0.133961	-0.0639927	0.8882
0.176045	-0.0639927	0.8882
0.218129	-0.0639927	0.8882
0.260213	-0.0639927	0.8882
0.302297	-0.0639927	0.8882
0.344381	-0.0639927	0.8882
0.386465	-0.0639927	0.8882
0.0077081	-0.0392147	0.8882
0.0497922	-0.0392147	0.8882
0.0918764	-0.0392147	0.8882
0.133961	-0.0392147	0.8882
0.176045	-0.0392147	0.8882
0.218129	-0.0392147	0.8882
0.260213	-0.0392147	0.8882
0.302297	-0.0392147	0.8882
0.344381	-0.0392147	0.8882
